All stim.
[996, 997, 998, 999, 1000]
Reward stim.
[996, 997, 998]
time,whichstim,iftouch,ifreward,ifout
13.582008361816406,997,0,0,0
13.5979483127594,997,0,0,0
13.614320278167725,997,0,0,0
13.630180358886719,997,0,0,0
13.646568059921265,997,0,0,0
13.661814451217651,997,0,0,0
13.677868843078613,997,0,0,0
13.694058179855347,997,0,0,0
13.710078239440918,997,0,0,0
13.726628541946411,997,0,0,0
13.74251127243042,997,0,0,0
13.758455991744995,997,0,0,0
13.774054527282715,997,0,0,0
13.789856195449829,997,0,0,0
13.80610203742981,997,0,0,0
13.821986198425293,997,0,0,0
13.837972640991211,997,0,0,0
13.854584455490112,997,0,0,0
13.870357990264893,997,0,0,0
13.886393547058105,997,0,0,0
13.904958009719849,997,0,0,0
13.922640323638916,997,0,0,0
13.93798303604126,997,0,0,0
13.957484483718872,997,0,0,0
13.97354507446289,997,0,0,0
13.989522695541382,997,0,0,0
14.005687952041626,997,0,0,0
14.021355867385864,997,0,0,0
14.03744888305664,997,0,0,0
14.05367660522461,997,0,0,0
14.070647239685059,997,0,0,0
14.085773944854736,997,0,0,0
14.10937786102295,998,0,0,0
14.118140697479248,998,0,0,0
14.134268522262573,998,0,0,0
14.149999141693115,998,0,0,0
14.166283130645752,998,0,0,0
14.181878805160522,998,0,0,0
14.198196649551392,998,0,0,0
14.214375972747803,998,0,0,0
14.23015022277832,998,0,0,0
14.246237993240356,998,0,0,0
14.261778116226196,998,0,0,0
14.277892112731934,998,0,0,0
14.29410195350647,998,0,0,0
14.310744047164917,998,0,0,0
14.327716827392578,998,0,0,0
14.343862771987915,998,0,0,0
14.360474586486816,998,0,0,0
14.376388788223267,998,0,0,0
14.392410516738892,998,0,0,0
14.40848684310913,998,0,0,0
14.424507141113281,998,0,0,0
14.440120697021484,998,0,0,0
14.45606780052185,998,0,0,0
14.472557067871094,998,0,0,0
14.488605976104736,998,0,0,0
14.504699468612671,998,0,0,0
14.520882368087769,998,0,0,0
14.536957502365112,998,0,0,0
14.553605079650879,998,0,0,0
14.569781303405762,998,0,0,0
14.585990905761719,998,0,0,0
14.60275149345398,998,0,0,0
14.618894100189209,998,0,0,0
14.63520860671997,998,0,0,0
14.651033878326416,998,0,0,0
14.667816162109375,998,0,0,0
14.68465256690979,998,0,0,0
14.70121955871582,998,0,0,0
14.71714997291565,998,0,0,0
14.733829975128174,998,0,0,0
14.750546932220459,998,0,0,0
14.766908884048462,998,0,0,0
14.782857179641724,998,0,0,0
14.799360990524292,998,0,0,0
14.814900398254395,998,0,0,0
14.831151247024536,998,0,0,0
14.847336530685425,998,0,0,0
14.862818479537964,998,0,0,0
14.878880023956299,998,0,0,0
14.89542031288147,998,0,0,0
14.911192655563354,998,0,0,0
14.928341150283813,998,0,0,0
14.94390058517456,998,0,0,0
14.959938526153564,998,0,0,0
14.976515531539917,998,0,0,0
14.992456912994385,998,0,0,0
15.008393287658691,998,0,0,0
15.024014472961426,998,0,0,0
15.039947748184204,998,0,0,0
15.056699275970459,998,0,0,0
15.073153018951416,998,0,0,0
15.089533567428589,998,0,0,0
15.112307786941528,997,0,0,0
15.124183893203735,997,0,0,0
15.14044189453125,997,0,0,0
15.155574798583984,997,0,0,0
15.171798706054688,997,0,0,0
15.188634395599365,997,0,0,0
15.204171419143677,997,0,0,0
15.220287561416626,997,0,0,0
15.236262798309326,997,0,0,0
15.252167463302612,997,0,0,0
15.268699645996094,997,0,0,0
15.284509181976318,997,0,0,0
15.300518035888672,997,0,0,0
15.316652059555054,997,0,0,0
15.332213401794434,997,0,0,0
15.347736835479736,997,0,0,0
15.36461091041565,997,0,0,0
15.380151510238647,997,0,0,0
15.396751880645752,997,0,0,0
15.413711071014404,997,0,0,0
15.429823875427246,997,0,0,0
15.446674108505249,997,0,0,0
15.4624764919281,997,0,0,0
15.47839069366455,997,0,0,0
15.498262882232666,997,0,0,0
15.526781797409058,997,0,0,0
15.542563199996948,997,0,0,0
15.557958602905273,997,0,0,0
15.578123807907104,997,0,0,0
15.594221830368042,997,0,0,0
15.610761642456055,997,0,0,0
15.626809120178223,997,0,0,0
15.643089056015015,997,0,0,0
15.659683227539062,997,0,0,0
15.676140546798706,997,0,0,0
15.692158460617065,997,0,0,0
15.708948612213135,997,0,0,0
15.724823951721191,997,0,0,0
15.74152159690857,997,0,0,0
15.757544040679932,997,0,0,0
15.772858619689941,997,0,0,0
15.78896188735962,997,0,0,0
15.808418989181519,997,0,0,0
15.826353073120117,997,0,0,0
15.842236757278442,997,0,0,0
15.858302593231201,997,0,0,0
15.87380051612854,997,0,0,0
15.89016604423523,997,0,0,0
15.90658950805664,997,0,0,0
15.922576665878296,997,0,0,0
15.93873119354248,997,0,0,0
15.954772233963013,997,0,0,0
15.971405982971191,997,0,0,0
15.987600326538086,997,0,0,0
16.003552675247192,997,0,0,0
16.019240379333496,997,0,0,0
16.035314083099365,997,0,0,0
16.050955057144165,997,0,0,0
16.067190170288086,997,0,0,0
16.08316659927368,997,0,0,0
16.098843812942505,997,0,0,0
16.121705770492554,997,0,0,0
16.13147211074829,997,0,0,0
16.147069454193115,997,0,0,0
16.163050413131714,997,0,0,0
16.178809881210327,997,0,0,0
16.1954288482666,997,0,0,0
16.211215257644653,997,0,0,0
16.226879358291626,997,0,0,0
16.243578910827637,997,0,0,0
16.25971817970276,997,0,0,0
16.275009393692017,997,0,0,0
16.291488647460938,997,0,0,0
16.30777907371521,997,0,0,0
16.324010372161865,997,0,0,0
16.3403480052948,997,0,0,0
16.355889081954956,997,0,0,0
16.371946811676025,997,0,0,0
16.38796901702881,997,0,0,0
16.404665231704712,997,0,0,0
16.420418739318848,997,0,0,0
16.43636727333069,997,0,0,0
16.4520161151886,997,0,0,0
16.46865463256836,997,0,0,0
16.484040021896362,997,0,0,0
16.50034999847412,997,0,0,0
16.516557693481445,997,0,0,0
16.532538414001465,997,0,0,0
16.54830050468445,997,0,0,0
16.564229011535645,997,0,0,0
16.580063581466675,997,0,0,0
16.595939874649048,997,0,0,0
16.611872911453247,997,0,0,0
16.628657817840576,997,0,0,0
16.64449119567871,997,0,0,0
16.66003394126892,997,0,0,0
16.67590641975403,997,0,0,0
16.692487955093384,997,0,0,0
16.708372354507446,997,0,0,0
16.724448442459106,997,0,0,0
16.740081071853638,997,0,0,0
16.755982160568237,997,0,0,0
16.772666692733765,997,0,0,0
16.789427518844604,997,0,0,0
16.80548858642578,997,0,0,0
16.820842266082764,997,0,0,0
16.83704447746277,997,0,0,0
16.853328704833984,997,0,0,0
16.86943507194519,997,0,0,0
16.885472059249878,997,0,0,0
16.90171194076538,997,0,0,0
16.917897701263428,997,0,0,0
16.93387007713318,997,0,0,0
16.94994592666626,997,0,0,0
16.965959787368774,997,0,0,0
16.98217797279358,997,0,0,0
16.997981309890747,997,0,0,0
17.013805866241455,997,0,0,0
17.029995918273926,997,0,0,0
17.04586386680603,997,0,0,0
17.06268835067749,997,0,0,0
17.07947087287903,997,0,0,0
17.095316886901855,997,0,0,0
17.110957145690918,997,0,0,0
17.142096042633057,999,0,0,0
17.15516757965088,999,0,0,0
17.171374082565308,999,0,0,0
17.187575817108154,999,0,0,0
17.202815532684326,999,0,0,0
17.218889713287354,999,0,0,0
17.234890937805176,999,0,0,0
17.25083565711975,999,0,0,0
17.267130374908447,999,0,0,0
17.28310751914978,999,0,0,0
17.299209356307983,999,0,0,0
17.315305948257446,999,0,0,0
17.331319093704224,999,0,0,0
17.346745252609253,999,0,0,0
17.363080978393555,999,0,0,0
17.379624605178833,999,0,0,0
17.395713567733765,999,0,0,0
17.411900520324707,999,0,0,0
17.428242206573486,999,0,0,0
17.444220781326294,999,0,0,0
17.46023726463318,999,0,0,0
17.47663402557373,999,0,0,0
17.492086172103882,999,0,0,0
17.508127689361572,999,0,0,0
17.524470329284668,999,0,0,0
17.540956258773804,999,0,0,0
17.557099103927612,999,0,0,0
17.573249340057373,999,0,0,0
17.589253187179565,999,0,0,0
17.60486912727356,999,0,0,0
17.621158838272095,999,0,0,0
17.63777256011963,999,0,0,0
17.65393877029419,999,0,0,0
17.670268774032593,999,0,0,0
17.685791015625,999,0,0,0
17.701980352401733,999,0,0,0
17.71821928024292,999,0,0,0
17.73395085334778,999,0,0,0
17.75017476081848,999,0,0,0
17.76586627960205,999,0,0,0
17.782041549682617,999,0,0,0
17.79833745956421,999,0,0,0
17.814053773880005,999,0,0,0
17.829915761947632,999,0,0,0
17.846503019332886,999,0,0,0
17.861835718154907,999,0,0,0
17.87800121307373,999,0,0,0
17.894597053527832,999,0,0,0
17.910168409347534,999,0,0,0
17.92771863937378,999,0,0,0
17.943520307540894,999,0,0,0
17.959022521972656,999,0,0,0
17.97492218017578,999,0,0,0
17.991190671920776,999,0,0,0
18.006927251815796,999,0,0,0
18.023571014404297,999,0,0,0
18.038961172103882,999,0,0,0
18.05522346496582,999,0,0,0
18.070841550827026,999,0,0,0
18.087101221084595,999,0,0,0
18.103597164154053,999,0,0,0
18.11882781982422,999,0,0,0
18.14199209213257,996,0,0,0
18.150178909301758,996,0,0,0
18.16626763343811,996,0,0,0
18.18240261077881,996,0,0,0
18.19855260848999,996,0,0,0
18.214415311813354,996,0,0,0
18.230321407318115,996,0,0,0
18.246623992919922,996,0,0,0
18.26257586479187,996,0,0,0
18.278542280197144,996,0,0,0
18.294336080551147,996,0,0,0
18.310307025909424,996,0,0,0
18.326176643371582,996,0,0,0
18.34224534034729,996,0,0,0
18.35780692100525,996,0,0,0
18.37379288673401,996,0,0,0
18.389891147613525,996,0,0,0
18.406311750411987,996,0,0,0
18.42187738418579,996,0,0,0
18.437991857528687,996,0,0,0
18.453962564468384,996,0,0,0
18.470253229141235,996,0,0,0
18.486621856689453,996,0,0,0
18.501988649368286,996,0,0,0
18.519532918930054,996,0,0,0
18.53530764579773,996,0,0,0
18.551182985305786,996,0,0,0
18.567439794540405,996,0,0,0
18.583669185638428,996,0,0,0
18.59975242614746,996,0,0,0
18.6159770488739,996,0,0,0
18.63195037841797,996,0,0,0
18.648890495300293,996,0,0,0
18.67697787284851,996,0,0,0
18.686474323272705,996,0,0,0
18.70228147506714,996,0,0,0
18.719125032424927,996,0,0,0
18.735268592834473,996,0,0,0
18.751595973968506,996,0,0,0
18.767688274383545,996,0,0,0
18.783462047576904,996,0,0,0
18.802456617355347,996,0,0,0
18.818076610565186,996,0,0,0
18.83396315574646,996,0,0,0
18.849789142608643,996,0,0,0
18.866310834884644,996,0,0,0
18.882419109344482,996,0,0,0
18.898584604263306,996,0,0,0
18.91455912590027,996,0,0,0
18.93065118789673,996,0,0,0
18.945989847183228,996,0,0,0
18.96220636367798,996,0,0,0
18.97868323326111,996,0,0,0
18.995539903640747,996,0,0,0
19.011638879776,996,0,0,0
19.026870250701904,996,0,0,0
19.042830228805542,996,0,0,0
19.058868169784546,996,0,0,0
19.075557708740234,996,0,0,0
19.091622352600098,996,0,0,0
19.107758283615112,996,0,0,0
19.124431848526,996,0,0,0
19.148277521133423,999,0,0,0
19.159729957580566,999,0,0,0
19.175424337387085,999,0,0,0
19.19120979309082,999,0,0,0
19.20717716217041,999,0,0,0
19.22314167022705,999,0,0,0
19.239023208618164,999,0,0,0
19.254985332489014,999,0,0,0
19.27085542678833,999,0,0,0
19.287245512008667,999,0,0,0
19.303159952163696,999,0,0,0
19.319100856781006,999,0,0,0
19.335006952285767,999,0,0,0
19.350876569747925,999,0,0,0
19.367491722106934,999,0,0,0
19.383516788482666,999,0,0,0
19.399486780166626,999,0,0,0
19.41538643836975,999,0,0,0
19.43125295639038,999,0,0,0
19.447264909744263,999,0,0,0
19.463478326797485,999,0,0,0
19.479094743728638,999,0,0,0
19.49555253982544,999,0,0,0
19.510910749435425,999,0,0,0
19.52713418006897,999,0,0,0
19.546871185302734,999,0,0,0
19.563204288482666,999,0,0,0
19.57955241203308,999,0,0,0
19.599391222000122,999,0,0,0
19.615664958953857,999,0,0,0
19.63092851638794,999,0,0,0
19.647791862487793,999,0,0,0
19.664707899093628,999,0,0,0
19.68105173110962,999,0,0,0
19.69705319404602,999,0,0,0
19.71346378326416,999,0,0,0
19.730305671691895,999,0,0,0
19.745249032974243,999,0,0,0
19.760849237442017,999,0,0,0
19.777724266052246,999,0,0,0
19.793960094451904,999,0,0,0
19.809825658798218,999,0,0,0
19.826691389083862,999,0,0,0
19.84335708618164,999,0,0,0
19.859236240386963,999,0,0,0
19.875637769699097,999,0,0,0
19.89105534553528,999,0,0,0
19.9070303440094,999,0,0,0
19.924086093902588,999,0,0,0
19.940659046173096,999,0,0,0
19.956140279769897,999,0,0,0
19.972395420074463,999,0,0,0
19.988551139831543,999,0,0,0
20.004623889923096,999,0,0,0
20.019944190979004,999,0,0,0
20.036274909973145,999,0,0,0
20.052557468414307,999,0,0,0
20.068713426589966,999,0,0,0
20.085514307022095,999,0,0,0
20.10424041748047,999,0,0,0
20.120157718658447,999,0,0,0
20.136483192443848,999,0,0,0
20.15976572036743,997,0,0,0
20.168039560317993,997,0,0,0
20.184195041656494,997,0,0,0
20.200580596923828,997,0,0,0
20.215879917144775,997,0,0,0
20.232203483581543,997,0,0,0
20.248594522476196,997,0,0,0
20.26483464241028,997,0,0,0
20.28099274635315,997,0,0,0
20.297040224075317,997,0,0,0
20.313194513320923,997,0,0,0
20.329200744628906,997,0,0,0
20.349366664886475,997,0,0,0
20.368049144744873,997,0,0,0
20.38900852203369,997,0,0,0
20.42227268218994,997,0,0,0
20.43251609802246,997,0,0,0
20.44871234893799,997,0,0,0
20.46522355079651,997,0,0,0
20.481309175491333,997,0,0,0
20.497069358825684,997,0,0,0
20.513629913330078,997,0,0,0
20.529749870300293,997,0,0,0
20.546478509902954,997,0,0,0
20.56185221672058,997,0,0,0
20.57853674888611,997,0,0,0
20.59419298171997,997,0,0,0
20.610682487487793,997,0,0,0
20.626762866973877,997,0,0,0
20.642504453659058,997,0,0,0
20.658149480819702,997,0,0,0
20.67404556274414,997,0,0,0
20.690335512161255,997,0,0,0
20.706827878952026,997,0,0,0
20.72361159324646,997,0,0,0
20.73926067352295,997,0,0,0
20.75520896911621,997,0,0,0
20.77126169204712,997,0,0,0
20.78746724128723,997,0,0,0
20.803090810775757,997,0,0,0
20.819687366485596,997,0,0,0
20.83502459526062,997,0,0,0
20.851274490356445,997,0,0,0
20.867061138153076,997,0,0,0
20.883055210113525,997,0,0,0
20.899660110473633,997,0,0,0
20.914929389953613,997,0,0,0
20.931615829467773,997,0,0,0
20.94761347770691,997,0,0,0
20.963647842407227,997,0,0,0
20.979601860046387,997,0,0,0
20.995110511779785,997,0,0,0
21.01088261604309,997,0,0,0
21.02701210975647,997,0,0,0
21.043020725250244,997,0,0,0
21.05945134162903,997,0,0,0
21.075622081756592,997,0,0,0
21.091307640075684,997,0,0,0
21.10683846473694,997,0,0,0
21.123631954193115,997,0,0,0
21.13944721221924,997,0,0,0
21.1618492603302,997,0,0,0
21.171455144882202,997,0,0,0
21.187248945236206,997,0,0,0
21.203457832336426,997,0,0,0
21.219655513763428,997,0,0,0
21.23511838912964,997,0,0,0
21.251640558242798,997,0,0,0
21.272384881973267,997,0,0,0
21.28865337371826,997,0,0,0
21.30385160446167,997,0,0,0
21.321093797683716,997,0,0,0
21.337578773498535,997,0,0,0
21.353702545166016,997,0,0,0
21.36923336982727,997,0,0,0
21.385100841522217,997,0,0,0
21.401138305664062,997,0,0,0
21.417012214660645,997,0,0,0
21.433632373809814,997,0,0,0
21.44877028465271,997,0,0,0
21.465641736984253,997,0,0,0
21.481676816940308,997,0,0,0
21.49733567237854,997,0,0,0
21.513031721115112,997,0,0,0
21.528820514678955,997,0,0,0
21.545729875564575,997,0,0,0
21.56264042854309,997,0,0,0
21.578710317611694,997,0,0,0
21.595277309417725,997,0,0,0
21.611159801483154,997,0,0,0
21.627846717834473,997,0,0,0
21.644471645355225,997,0,0,0
21.66040015220642,997,0,0,0
21.67605233192444,997,0,0,0
21.692260265350342,997,0,0,0
21.70784902572632,997,0,0,0
21.726377964019775,997,0,0,0
21.742745637893677,997,0,0,0
21.75947666168213,997,0,0,0
21.775689601898193,997,0,0,0
21.790799617767334,997,0,0,0
21.807475805282593,997,0,0,0
21.823474645614624,997,0,0,0
21.839707612991333,997,0,0,0
21.85664987564087,997,0,0,0
21.872145175933838,997,0,0,0
21.888095378875732,997,0,0,0
21.909876823425293,997,0,0,0
21.927026510238647,997,0,0,0
21.943707942962646,997,0,0,0
21.959884643554688,997,0,0,0
21.976378917694092,997,0,0,0
21.992377281188965,997,0,0,0
22.008769989013672,997,0,0,0
22.025623559951782,997,0,0,0
22.04080104827881,997,0,0,0
22.057098865509033,997,0,0,0
22.073681831359863,997,0,0,0
22.088812828063965,997,0,0,0
22.10549545288086,997,0,0,0
22.121775150299072,997,0,0,0
22.13798427581787,997,0,0,0
22.15284037590027,997,0,0,0
22.176663875579834,999,0,0,0
22.185155153274536,999,0,0,0
22.200778484344482,999,0,0,0
22.216846466064453,999,0,0,0
22.233346700668335,999,0,0,0
22.249454736709595,999,0,0,0
22.265660047531128,999,0,0,0
22.281028509140015,999,0,0,0
22.297284841537476,999,0,0,0
22.313121557235718,999,0,0,0
22.32949161529541,999,0,0,0
22.34516668319702,999,0,0,0
22.360874891281128,999,0,0,0
22.377580404281616,999,0,0,0
22.393494844436646,999,0,0,0
22.409069538116455,999,0,0,0
22.424922943115234,999,0,0,0
22.44112777709961,999,0,0,0
22.457637786865234,999,0,0,0
22.472991228103638,999,0,0,0
22.48890781402588,999,0,0,0
22.50562882423401,999,0,0,0
22.52110505104065,999,0,0,0
22.53693985939026,999,0,0,0
22.553433656692505,999,0,0,0
22.569411993026733,999,0,0,0
22.58535361289978,999,0,0,0
22.6007878780365,999,0,0,0
22.61770534515381,999,0,0,0
22.6341450214386,999,0,0,0
22.650062561035156,999,0,0,0
22.665855646133423,999,0,0,0
22.68200135231018,999,0,0,0
22.69882845878601,999,0,0,0
22.715148210525513,999,0,0,0
22.730980157852173,999,0,0,0
22.746771335601807,999,0,0,0
22.762909412384033,999,0,0,0
22.779958963394165,999,0,0,0
22.796566247940063,999,0,0,0
22.81240725517273,999,0,0,0
22.828319549560547,999,0,0,0
22.844157457351685,999,0,0,0
22.860127210617065,999,0,0,0
22.87631058692932,999,0,0,0
22.892170667648315,999,0,0,0
22.90841770172119,999,0,0,0
22.92504906654358,999,0,0,0
22.945623636245728,999,0,0,0
22.961039543151855,999,0,0,0
22.977559089660645,999,0,0,0
22.993518352508545,999,0,0,0
23.009027004241943,999,0,0,0
23.025250673294067,999,0,0,0
23.041062593460083,999,0,0,0
23.057018518447876,999,0,0,0
23.076905250549316,999,0,0,0
23.09235143661499,999,0,0,0
23.1080641746521,999,0,0,0
23.124003648757935,999,0,0,0
23.13995885848999,999,0,0,0
23.154968738555908,999,0,0,0
23.178356409072876,997,0,0,0
23.1870698928833,997,0,0,0
23.20362424850464,997,0,0,0
23.219037532806396,997,0,0,0
23.23507022857666,997,0,0,0
23.251256227493286,997,0,0,0
23.267720460891724,997,0,0,0
23.283376932144165,997,0,0,0
23.299405574798584,997,0,0,0
23.31521964073181,997,0,0,0
23.33096218109131,997,0,0,0
23.34720802307129,997,0,0,0
23.36304020881653,997,0,0,0
23.38017702102661,997,0,0,0
23.395380973815918,997,0,0,0
23.41167449951172,997,0,0,0
23.42772889137268,997,0,0,0
23.444828748703003,997,0,0,0
23.46164059638977,997,0,0,0
23.478245973587036,997,0,0,0
23.49423122406006,997,0,0,0
23.51007318496704,997,0,0,0
23.530817985534668,997,0,0,0
23.546597003936768,997,0,0,0
23.562026023864746,997,0,0,0
23.578012704849243,997,0,0,0
23.59382963180542,997,0,0,0
23.61078143119812,997,0,0,0
23.627039194107056,997,0,0,0
23.643072366714478,997,0,0,0
23.659055948257446,997,0,0,0
23.675407886505127,997,0,0,0
23.691330909729004,997,0,0,0
23.707607984542847,997,0,0,0
23.723371744155884,997,0,0,0
23.73940348625183,997,0,0,0
23.755592107772827,997,0,0,0
23.770866870880127,997,0,0,0
23.78702211380005,997,0,0,0
23.802791595458984,997,0,0,0
23.819116353988647,997,0,0,0
23.835201025009155,997,0,0,0
23.851146936416626,997,0,0,0
23.867253303527832,997,0,0,0
23.88305401802063,997,0,0,0
23.899157285690308,997,0,0,0
23.914764642715454,997,0,0,0
23.931284189224243,997,0,0,0
23.94754648208618,997,0,0,0
23.963348150253296,997,0,0,0
23.979552745819092,997,0,0,0
23.99475932121277,997,0,0,0
24.01122760772705,997,0,0,0
24.02730965614319,997,0,0,0
24.043668270111084,997,0,0,0
24.059655904769897,997,0,0,0
24.074859857559204,997,0,0,0
24.091251134872437,997,0,0,0
24.107309341430664,997,0,0,0
24.122978925704956,997,0,0,0
24.138901233673096,997,0,0,0
24.153942584991455,997,0,0,0
24.170541763305664,997,0,0,0
24.19393825531006,1000,0,0,0
24.20211696624756,1000,0,0,0
24.218197345733643,1000,0,0,0
24.234543323516846,1000,0,0,0
24.249975204467773,1000,0,0,0
24.266114950180054,1000,0,0,0
24.28207516670227,1000,0,0,0
24.299126148223877,1000,0,0,0
24.315491914749146,1000,0,0,0
24.331560134887695,1000,0,0,0
24.3494770526886,1000,0,0,0
24.365095853805542,1000,0,0,0
24.38158369064331,1000,0,0,0
24.39764928817749,1000,0,0,0
24.413368225097656,1000,0,0,0
24.42972993850708,1000,0,0,0
24.44572353363037,1000,0,0,0
24.461477518081665,1000,0,0,0
24.477551221847534,1000,0,0,0
24.493054628372192,1000,0,0,0
24.509222269058228,1000,0,0,0
24.525739669799805,1000,0,0,0
24.541050672531128,1000,0,0,0
24.557804584503174,1000,0,0,0
24.5746750831604,1000,0,0,0
24.590038537979126,1000,0,0,0
24.605831623077393,1000,0,0,0
24.622452974319458,1000,0,0,0
24.638861417770386,1000,0,0,0
24.654196739196777,1000,0,0,0
24.67027473449707,1000,0,0,0
24.686200618743896,1000,0,0,0
24.702272176742554,1000,0,0,0
24.722131490707397,1000,0,0,0
24.73687195777893,1000,0,0,0
24.7531635761261,1000,0,0,0
24.76924777030945,1000,0,0,0
24.78547430038452,1000,0,0,0
24.801305294036865,1000,0,0,0
24.81681227684021,1000,0,0,0
24.833207845687866,1000,0,0,0
24.848862409591675,1000,0,0,0
24.865260124206543,1000,0,0,0
24.881650686264038,1000,0,0,0
24.89754295349121,1000,0,0,0
24.913325309753418,1000,0,0,0
24.930236101150513,1000,0,0,0
24.946771144866943,1000,0,0,0
24.96297836303711,1000,0,0,0
24.979501962661743,1000,0,0,0
24.994985103607178,1000,0,0,0
25.010965824127197,1000,0,0,0
25.027332305908203,1000,0,0,0
25.0433087348938,1000,0,0,0
25.05933928489685,1000,0,0,0
25.0751633644104,1000,0,0,0
25.091459035873413,1000,0,0,0
25.107112646102905,1000,0,0,0
25.12328863143921,1000,0,0,0
25.13931941986084,1000,0,0,0
25.154298305511475,1000,0,0,0
25.170401334762573,1000,0,0,0
25.186180353164673,1000,0,0,0
25.209796905517578,997,0,0,0
25.21802067756653,997,0,0,0
25.233765125274658,997,0,0,0
25.250632762908936,997,0,0,0
25.266116619110107,997,0,0,0
25.282062292099,997,0,0,0
25.298051118850708,997,0,0,0
25.314513683319092,997,0,0,0
25.330390691757202,997,0,0,0
25.34584903717041,997,0,0,0
25.361801385879517,997,0,0,0
25.37775158882141,997,0,0,0
25.39402413368225,997,0,0,0
25.409913539886475,997,0,0,0
25.426466941833496,997,0,0,0
25.44261908531189,997,0,0,0
25.458644151687622,997,0,0,0
25.473873615264893,997,0,0,0
25.48995590209961,997,0,0,0
25.505899906158447,997,0,0,0
25.52204132080078,997,0,0,0
25.538175344467163,997,0,0,0
25.5538170337677,997,0,0,0
25.57006049156189,997,0,0,0
25.586638689041138,997,0,0,0
25.6026713848114,997,0,0,0
25.617968559265137,997,0,0,0
25.634746551513672,997,0,0,0
25.651607275009155,997,0,0,0
25.66694211959839,997,0,0,0
25.68298840522766,997,0,0,0
25.699620008468628,997,0,0,0
25.715671062469482,997,0,0,0
25.7308828830719,997,0,0,0
25.74766731262207,997,0,0,0
25.7634060382843,997,0,0,0
25.77963900566101,997,0,0,0
25.79578995704651,997,0,0,0
25.816054344177246,997,0,0,0
25.832461833953857,997,0,0,0
25.848857164382935,997,0,0,0
25.865158319473267,997,0,0,0
25.881235122680664,997,0,0,0
25.897151708602905,997,0,0,0
25.91318440437317,997,0,0,0
25.9306960105896,997,0,0,0
25.947745084762573,997,0,0,0
25.964640378952026,997,0,0,0
25.980196952819824,997,0,0,0
25.996233701705933,997,0,0,0
26.011852264404297,997,0,0,0
26.028016805648804,997,0,0,0
26.04406714439392,997,0,0,0
26.059906482696533,997,0,0,0
26.075884342193604,997,0,0,0
26.092281818389893,997,0,0,0
26.10824728012085,997,0,0,0
26.12434434890747,997,0,0,0
26.14009690284729,997,0,0,0
26.155157566070557,997,0,0,0
26.171615600585938,997,0,0,0
26.187585592269897,997,0,0,0
26.20964527130127,1000,0,0,0
26.219197988510132,1000,0,0,0
26.235185384750366,1000,0,0,0
26.251072883605957,1000,0,0,0
26.267192840576172,1000,0,0,0
26.28321671485901,1000,0,0,0
26.298914432525635,1000,0,0,0
26.314943313598633,1000,0,0,0
26.331494331359863,1000,0,0,0
26.347408294677734,1000,0,0,0
26.363332509994507,1000,0,0,0
26.379327297210693,1000,0,0,0
26.39547610282898,1000,0,0,0
26.41147494316101,1000,0,0,0
26.42834162712097,1000,0,0,0
26.44496250152588,1000,0,0,0
26.46056342124939,1000,0,0,0
26.47605538368225,1000,0,0,0
26.49213171005249,1000,0,0,0
26.508564472198486,1000,0,0,0
26.524075269699097,1000,0,0,0
26.53998613357544,1000,0,0,0
26.556647062301636,1000,0,0,0
26.575136423110962,1000,0,0,0
26.591334581375122,1000,0,0,0
26.608359336853027,1000,0,0,0
26.62975287437439,1000,0,0,0
26.647614002227783,1000,0,0,0
26.66447401046753,1000,0,0,0
26.680439472198486,1000,0,0,0
26.695902109146118,1000,0,0,0
26.712644338607788,1000,0,0,0
26.72822618484497,1000,0,0,0
26.74412703514099,1000,0,0,0
26.760504961013794,1000,0,0,0
26.77607822418213,1000,0,0,0
26.792227268218994,1000,0,0,0
26.808695554733276,1000,0,0,0
26.82409691810608,1000,0,0,0
26.84117841720581,1000,0,0,0
26.857537984848022,1000,0,0,0
26.87343192100525,1000,0,0,0
26.888872861862183,1000,0,0,0
26.904844999313354,1000,0,0,0
26.922771692276,1000,0,0,0
26.939528465270996,1000,0,0,0
26.981335878372192,1000,0,0,0
27.00663924217224,1000,0,0,0
27.02311635017395,1000,0,0,0
27.038951873779297,1000,0,0,0
27.055731773376465,1000,0,0,0
27.076069116592407,1000,0,0,0
27.095462799072266,1000,0,0,0
27.111557722091675,1000,0,0,0
27.12945532798767,1000,0,0,0
27.144866943359375,1000,0,0,0
27.15985941886902,1000,0,0,0
27.176020622253418,1000,0,0,0
27.192195177078247,1000,0,0,0
27.215506315231323,999,0,0,0
27.224649667739868,999,0,0,0
27.24059271812439,999,0,0,0
27.2558434009552,999,0,0,0
27.27194046974182,999,0,0,0
27.287988901138306,999,0,0,0
27.304378032684326,999,0,0,0
27.320360898971558,999,0,0,0
27.335988998413086,999,0,0,0
27.351942539215088,999,0,0,0
27.367945671081543,999,0,0,0
27.384161710739136,999,0,0,0
27.40003991127014,999,0,0,0
27.415982007980347,999,0,0,0
27.43194341659546,999,0,0,0
27.44782590866089,999,0,0,0
27.464524507522583,999,0,0,0
27.480414152145386,999,0,0,0
27.495755434036255,999,0,0,0
27.51259684562683,999,0,0,0
27.5284206867218,999,0,0,0
27.5446515083313,999,0,0,0
27.56051754951477,999,0,0,0
27.5759756565094,999,0,0,0
27.591927528381348,999,0,0,0
27.60784649848938,999,0,0,0
27.62406039237976,999,0,0,0
