time,whichstim,iftouch,ifout
11.026108026504517,5,0,0
11.042165994644165,5,0,0
11.05820083618164,5,0,0
11.073486804962158,5,0,0
11.089837312698364,5,0,0
11.111486196517944,3,0,0
11.121615171432495,3,0,0
11.138260126113892,3,0,0
11.154656171798706,3,0,0
11.170803308486938,3,0,0
11.187298774719238,3,0,0
11.205569744110107,3,0,0
11.222141981124878,3,0,0
11.238393306732178,3,0,0
11.258671283721924,3,0,0
11.27536916732788,3,0,0
11.290601253509521,3,0,0
11.311655521392822,3,0,0
11.328424453735352,3,0,0
11.343775033950806,3,0,0
11.36488151550293,3,0,0
11.380499124526978,3,0,0
11.396651029586792,3,0,0
11.418025970458984,3,0,0
11.434472560882568,3,0,0
11.450742483139038,3,0,0
11.466994762420654,3,0,0
11.482542753219604,3,0,0
11.499453783035278,3,0,0
11.515933990478516,3,0,0
11.532182693481445,3,0,0
11.55104947090149,3,0,0
11.566597938537598,3,0,0
11.583040237426758,3,0,0
11.59919285774231,3,0,0
11.614872932434082,3,0,0
11.630714416503906,3,0,0
11.646536111831665,3,0,0
11.662882328033447,3,0,0
11.678685903549194,3,0,0
11.69547414779663,3,0,0
11.711594343185425,3,0,0
11.72840142250061,3,0,0
11.744803428649902,3,0,0
11.763669967651367,3,0,0
11.780315399169922,3,0,0
11.795676946640015,3,0,0
11.811806678771973,3,0,0
11.827389001846313,3,0,0
11.843820571899414,3,0,0
11.859581708908081,3,0,0
11.87594223022461,3,0,0
11.891782522201538,3,0,0
11.908287763595581,3,0,0
11.9236421585083,3,0,0
11.93956208229065,3,0,0
11.955846071243286,3,0,0
11.971777200698853,3,0,0
11.988400220870972,3,0,0
12.005322456359863,3,0,0
12.021328210830688,3,0,0
12.036887407302856,3,0,0
12.057020425796509,3,0,0
12.07285189628601,3,0,0
12.089040040969849,3,0,0
12.104859113693237,3,0,0
12.132624626159668,3,0,0
12.146621227264404,3,0,0
12.163403749465942,3,0,0
12.180343389511108,3,0,0
12.19657278060913,3,0,0
12.212426662445068,3,0,0
12.228926658630371,3,0,0
12.244724750518799,3,0,0
12.261569499969482,3,0,0
12.277871131896973,3,0,0
12.295425415039062,3,0,0
12.312072992324829,3,0,0
12.328256130218506,3,0,0
12.344295978546143,3,0,0
12.359962940216064,3,0,0
12.375962257385254,3,0,0
12.391758680343628,3,0,0
12.407987833023071,3,0,0
12.423865556716919,3,0,0
12.440285921096802,3,0,0
12.45613694190979,3,0,0
12.472025632858276,3,0,0
12.488330125808716,3,0,0
12.504132986068726,3,0,0
12.5197172164917,3,0,0
12.53795838356018,3,0,0
12.553708553314209,3,0,0
12.569990158081055,3,0,0
12.58594536781311,3,0,0
12.602363109588623,3,0,0
12.618889093399048,3,0,0
12.634782314300537,3,0,0
12.651278257369995,3,0,0
12.670127391815186,3,0,0
12.685949563980103,3,0,0
12.701837539672852,3,0,0
12.718067646026611,3,0,0
12.733683347702026,3,0,0
12.749774694442749,3,0,0
12.765781879425049,3,0,0
12.782236576080322,3,0,0
12.798011302947998,3,0,0
12.813616037368774,3,0,0
12.828975439071655,3,0,0
12.844623804092407,3,0,0
12.861078262329102,3,0,0
12.876882076263428,3,0,0
12.892884731292725,3,0,0
12.909645795822144,3,0,0
12.926285743713379,3,0,0
12.942014932632446,3,0,0
12.957682847976685,3,0,0
12.974168539047241,3,0,0
12.9900803565979,3,0,0
13.00599193572998,3,0,0
13.022348642349243,3,0,0
13.03917145729065,3,0,0
13.054780721664429,3,0,0
13.071388244628906,3,0,0
13.087318897247314,3,0,0
13.102901458740234,3,0,0
13.119092226028442,3,0,0
13.147569179534912,5,0,0
13.161362886428833,5,0,0
13.176515817642212,5,0,0
13.192856550216675,5,0,0
13.208542108535767,5,0,0
13.22458529472351,5,0,0
13.24096155166626,5,0,0
13.257756233215332,5,0,0
13.27406907081604,5,0,0
13.290249586105347,5,0,0
13.305923223495483,5,0,0
13.32230520248413,5,0,0
13.341063022613525,5,0,0
13.356820106506348,5,0,0
13.373110294342041,5,0,0
13.388858079910278,5,0,0
13.405369281768799,5,0,0
13.42219877243042,5,0,0
13.43792724609375,5,0,0
13.453699827194214,5,0,0
13.470010995864868,5,0,0
13.485636234283447,5,0,0
13.50163197517395,5,0,0
13.517604112625122,5,0,0
13.533952474594116,5,0,0
13.553405523300171,5,0,0
13.570191144943237,5,0,0
13.58561897277832,5,0,0
13.60175347328186,5,0,0
13.618212938308716,5,0,0
13.634085655212402,5,0,0
13.649967432022095,5,0,0
13.666136741638184,5,0,0
13.681958675384521,5,0,0
13.698354721069336,5,0,0
13.715225219726562,5,0,0
13.731035709381104,5,0,0
13.74726915359497,5,0,0
13.766913175582886,5,0,0
13.782682418823242,5,0,0
13.798869132995605,5,0,0
13.81467604637146,5,0,0
13.83052659034729,5,0,0
13.847078084945679,5,0,0
13.863124132156372,5,0,0
13.878712892532349,5,0,0
13.894896030426025,5,0,0
13.911367654800415,5,0,0
13.928120374679565,5,0,0
13.944057703018188,5,0,0
13.959620237350464,5,0,0
13.980061531066895,5,0,0
13.995859384536743,5,0,0
14.012105941772461,5,0,0
14.03197979927063,5,0,0
14.047790288925171,5,0,0
14.064382791519165,5,0,0
14.080466508865356,5,0,0
14.0968496799469,5,0,0
14.1127188205719,5,0,0
14.128495693206787,5,0,0
14.159373044967651,4,0,0
14.173889636993408,4,0,0
14.191784381866455,4,0,0
14.207702875137329,4,0,0
14.223620176315308,4,0,0
14.239781856536865,4,0,0
14.256559610366821,4,0,0
14.273257493972778,4,0,0
14.289853811264038,4,0,0
14.305591106414795,4,0,0
14.322224378585815,4,0,0
14.338093996047974,4,0,0
14.353703737258911,4,0,0
14.369991302490234,4,0,0
14.385812282562256,4,0,0
14.402057886123657,4,0,0
14.417875051498413,4,0,0
14.434289932250977,4,0,0
14.450732946395874,4,0,0
14.466644048690796,4,0,0
14.48302149772644,4,0,0
14.499012470245361,4,0,0
14.515254974365234,4,0,0
14.532238960266113,4,0,0
14.548127174377441,4,0,0
14.563366413116455,4,0,0
14.580227136611938,4,0,0
14.596078395843506,4,0,0
14.612028121948242,4,0,0
14.62787652015686,4,0,0
14.644314527511597,4,0,0
14.661226272583008,4,0,0
14.677172183990479,4,0,0
14.6932954788208,4,0,0
14.709424495697021,4,0,0
14.7257981300354,4,0,0
14.741724729537964,4,0,0
14.757548332214355,4,0,0
14.773813724517822,4,0,0
14.789668560028076,4,0,0
14.806029081344604,4,0,0
14.821893453598022,4,0,0
14.836561441421509,4,0,0
14.853213787078857,4,0,0
14.86934232711792,4,0,0
14.886173963546753,4,0,0
14.901489019393921,4,0,0
14.91770315170288,4,0,0
14.933743476867676,4,0,0
14.94983720779419,4,0,0
14.965477466583252,4,0,0
14.981611251831055,4,0,0
14.997652292251587,4,0,0
15.013757705688477,4,0,0
15.029752254486084,4,0,0
15.04602575302124,4,0,0
15.0624258518219,4,0,0
15.077615976333618,4,0,0
15.093688726425171,4,0,0
15.10967206954956,4,0,0
15.126108646392822,4,0,0
15.14197826385498,4,0,0
15.164300441741943,5,0,0
15.173757076263428,5,0,0
15.18977403640747,5,0,0
15.20634126663208,5,0,0
15.223377704620361,5,0,0
15.239803314208984,5,0,0
15.256777048110962,5,0,0
15.273277997970581,5,0,0
15.289260387420654,5,0,0
15.305335760116577,5,0,0
15.3219895362854,5,0,0
15.337560176849365,5,0,0
15.353762865066528,5,0,0
15.37022590637207,5,0,0
15.3864004611969,5,0,0
15.403067350387573,5,0,0
15.419151544570923,5,0,0
15.434343814849854,5,0,0
15.450892925262451,5,0,0
15.466816663742065,5,0,0
15.48262357711792,5,0,0
15.498436689376831,5,0,0
15.51440167427063,5,0,0
15.531342267990112,5,0,0
15.548125743865967,5,0,0
15.563983917236328,5,0,0
15.580139875411987,5,0,0
15.596166610717773,5,0,0
15.612291812896729,5,0,0
15.628349781036377,5,0,0
15.644618272781372,5,0,0
15.660869121551514,5,0,0
15.677268266677856,5,0,0
15.69420337677002,5,0,0
15.709381580352783,5,0,0
15.726097106933594,5,0,0
15.741483449935913,5,0,0
15.757798910140991,5,0,0
15.773552656173706,5,0,0
15.789888858795166,5,0,0
15.805571556091309,5,0,0
15.821720838546753,5,0,0
15.837098121643066,5,0,0
15.852733612060547,5,0,0
15.868854522705078,5,0,0
15.884408473968506,5,0,0
15.900901794433594,5,0,0
15.917120933532715,5,0,0
15.932929039001465,5,0,0
15.948575735092163,5,0,0
15.965061902999878,5,0,0
15.986942768096924,5,0,0
